canonical_question_id,duplicate_group_size,years,sources,source_urls,question_text
cq_001627_c87e16a0df,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-13-05-2025-9_00AM-12_00PM.pdf,"Q.11
Arrange the following stages of motivation in order."
cq_001628_ede3522e78,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-13-05-2025-9_00AM-12_00PM.pdf,"Q.23
Match List-I with List-II
List-I
List-II
Business Environment
Dimension
Statement"
cq_001629_4cebbf2fb7,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.7
""In company Ace Ltd, if the plans lay down a 2 percent increase in labor
cost as an acceptable range of deviation, only an increase in labor cost
beyond 2 percent should be brought to the notice of the management.
However, in case of major deviation from the standard (say, 5 percent), the
matter has to receive immediate action from management on a priority
basis"". Identify the concept of management highlighted in the aforesaid
statement."
cq_001630_17008f984b,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.8
""According to a management expert, ""even a small production activity like
loading pigs of iron into boxcars can be scientifically planned and
managed. This can result in tremendous saving of human energy as well as
wastage of time and materials.""
Identify the principle of scientific management advocated in the aforesaid
statement."
cq_001631_6f3d0d1845,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.30
List-I
List-II
Concept
Meaning"
cq_001632_808ea5b1bd,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.3
Current assets are usually more liquid but contribute less to the profits
than fixed assets. Examples of current assets are:"
cq_001633_26b75b9e1a,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.2
Arrange the process of setting up a business in the correct sequence."
cq_001634_6b5b223f98,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.25
Which of the following is the importance of controlling?"
cq_001635_8042ad749e,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.6
Which of the following principles emphasizes minimizing waste and
improving efficiency?"
cq_001636_be71dbb62a,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-26-05-2025-3_00PM-6_00PM.pdf,"Q.2
Which of the following is a semantic barrier in communication?"
cq_001637_e433a087a0,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.10
Which of the following are the Importance of Decentralization of
Organization?"
cq_001638_247a1b3459,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-26-05-2025-3_00PM-6_00PM.pdf,"Q.39
Which type of plan is a combination of objectives, policies, procedure,
rules etc?"
cq_001639_3b15faf2c0,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-26-05-2025-3_00PM-6_00PM.pdf,"Q.25
Identify from the options given below which is not a function of marketing?"
cq_001640_349e621b65,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.29
Which of the following is not a decision in financial management?"
cq_001641_3d29bbd274,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.39
Identify the importance of coordination that is depicted in the lines ""it
arises out of the complexities of modern technology and the diversity of
tasks to be performed""."
cq_001642_771b8964a3,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.26
Match List-I with List-II
List-I (Barriers) List-II (Aspect of Barriers)"
cq_001643_bd0df701d7,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.10
Which of the following is not a characteristic of business environment?"
cq_001644_d3d3f2613e,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.31
Eliciting the support of others in the venture"". This statement is related to
which entrepreneurial competency?"
cq_001645_30a45ce1b2,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.13
Which is not a need identified by Abraham Maslow?"
cq_001646_b37d89aa1a,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.34
The motivation process is based on human needs. A simple model of the
motivation process involves the following sequence:"
cq_001647_7528217eea,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-26-05-2025-3_00PM-6_00PM.pdf,"Q.12
 
List-I
List-II
Fayol' Principle Purpose"
cq_001648_f495315f7d,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.15
Which technique of Scientific Management is used to determine the best
way of doing a task?"
cq_001649_973d5aabe3,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.48
Passage 2: The Software Giant – Wipro Technology
On the basis of the following passage, answer the Q. No. 46 to Q. No. 50
It’s not quite there yet, but the goal is certainly within reach. One of India’s
largest IT solutions providers, Wipro Technologies, is taking on the likes of
IBM and Accenture in its effort to be included among the largest and most
successful technology services companies in the world. Restructuring
Wipro was considered the most important step in becoming a global giant,
driven by the goal towards improved customer orientation. During the past
few months, Wipro separated itself into several subsidiaries by product
line: telecommunications, engineering, financial ser"
cq_001650_e37f992d78,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.31
Match List-I with List-II
List-I
List-II
(Type of
Plan)
(Aspect of Plan)"
cq_001651_fbf1f702df,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-13-05-2025-9_00AM-12_00PM.pdf,"Q.20
Arrange the following steps of controlling process in a correct sequence."
cq_001652_b2611deb2d,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-13-05-2025-9_00AM-12_00PM.pdf,"Q.39
Arrange the following steps of organising process in a logical order."
cq_001653_7a461583c7,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.17
Which of the following statements are true about management?"
cq_001654_2cf0571fbe,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-22-05-2025-3_00PM-6_00PM.pdf,"Q.32
Match List-I with List-II
Type of test
Aspects"
cq_001655_ce72bd3678,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-13-05-2025-9_00AM-12_00PM.pdf,"Q.34
Which of the following states that a specific and definite action is to be
taken or not to be taken?"
cq_001656_861d211f64,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-16-05-2025-9_00AM-12_00PM.pdf,"Q.35
Which of the following is an example of Social Environment?"
cq_001657_58472f60be,1,2025,Dubuddy CUET Business Studies solved papers linked file,https://dubuddy.in/files/pdfs/cuet-previous-year-papers/business-studies/2025/shift-27-05-2025-3_00PM-6_00PM.pdf,"Q.38
Which concept of financial management affects both the profitability and
the financial risk?"
